"","Full.Address","CAD.inc.Number","Nature.of.Call","Unit","Date.Time.Received","Date.Time.Dispatched","Date.Time.Arrived","Date.Time.Cleared","first.responder","first.responder.response.time","IncType","LocType","LocName","NearTag","Address","lon","lat","is.first.responder","Date","Date.Short","Year.Month","Month","Year","bad.geocode","Y","X","from.Lowell","from.HQ","from.FiveFifteen","from.JoyWashington"
"296","220 SOMERVILLE AVE, Somerville, Massachusetts","1211485","MEDICAL AID","E3","12/17/2012 12:24","12/17/2012 12:25","12/17/2012 12:25","12/17/2012 12:35","E3",0.17,"MEDICAL AID","S","SOMERVILLE AV","MEDFORD ST AND MERRIAM ST","220 SOMERVILLE AV",-71.0915446,42.3779812,1,2012-12-17 12:24:00,2012-12-17,"2012-12","12","2012",0,42.3779812,-71.0915446,"5.83333333333333","4.96666666666667","4.41666666666667","2.41666666666667"
"297","220 WASHINGTON ST, Somerville, Massachusetts","1409217","MEDICAL AID","E3","9/17/2014 1:29","9/17/2014 1:29","9/17/2014 1:32","9/17/2014 1:38","E3",3.4,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2014-09-17 01:29:00,2014-09-17,"2014-09","09","2014",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"298","220 WASHINGTON ST, Somerville, Massachusetts","1204011","MEDICAL AID","E3","5/15/2012 1:47","5/15/2012 1:47","5/15/2012 1:51","5/15/2012 1:55","E3",3.48,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2012-05-15 01:47:00,2012-05-15,"2012-05","05","2012",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"299","220 WASHINGTON ST, Somerville, Massachusetts","1407877","MEDICAL AID","E3","8/12/2014 20:57","8/12/2014 20:58","8/12/2014 21:00","8/12/2014 21:08","E3",2.03,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2014-08-12 20:57:00,2014-08-13,"2014-08","08","2014",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"300","220 WASHINGTON ST, Somerville, Massachusetts","1300361","AUTO ACC INJURY","E3","1/11/2013 12:36","1/11/2013 12:36","1/11/2013 12:39","1/11/2013 12:53","E3",2.1,"AUTO ACC INJURY","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2013-01-11 12:36:00,2013-01-11,"2013-01","01","2013",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"301","220 WASHINGTON ST, Somerville, Massachusetts","1206628","MEDICAL AID","E3","8/5/2012 8:28","8/5/2012 8:28","8/5/2012 8:30","8/5/2012 8:35","E3",1.97,"MEDICAL AID","S","WASHINGTON ST","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2012-08-05 08:28:00,2012-08-05,"2012-08","08","2012",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"302","220 WASHINGTON ST, Somerville, Massachusetts","1405884","MEDICAL AID","E3","6/21/2014 16:06","6/21/2014 16:06","6/21/2014 16:08","6/21/2014 16:19","E3",1.98,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2014-06-21 16:06:00,2014-06-21,"2014-06","06","2014",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"303","220 WASHINGTON ST, Somerville, Massachusetts","1307611","MEDICAL AID","E3","8/6/2013 13:39","8/6/2013 13:39","8/6/2013 13:41","8/6/2013 13:48","E3",1.88,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2013-08-06 13:39:00,2013-08-06,"2013-08","08","2013",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"304","220 WASHINGTON ST, Somerville, Massachusetts","1207959","MEDICAL AID","E3","9/10/2012 10:40","9/10/2012 10:40","9/10/2012 10:41","9/10/2012 10:48","E3",1.38,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2012-09-10 10:40:00,2012-09-10,"2012-09","09","2012",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"305","220 WASHINGTON ST, Somerville, Massachusetts","1312503","MEDICAL AID","E3","12/16/2013 17:13","12/16/2013 17:13","12/16/2013 17:14","12/16/2013 17:19","E3",1.07,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2013-12-16 17:13:00,2013-12-16,"2013-12","12","2013",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"306","220 WASHINGTON ST, Somerville, Massachusetts","1411306","MEDICAL AID","E3","11/11/2014 14:50","11/11/2014 14:50","11/11/2014 14:52","11/11/2014 14:59","E3",1.7,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2014-11-11 14:50:00,2014-11-11,"2014-11","11","2014",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"307","220 WASHINGTON ST, Somerville, Massachusetts","1209098","MEDICAL AID","E3","10/11/2012 17:35","10/11/2012 17:35","10/11/2012 17:38","10/11/2012 17:46","E3",2.55,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2012-10-11 17:35:00,2012-10-11,"2012-10","10","2012",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"308","220 WASHINGTON ST, Somerville, Massachusetts","1204289","MEDICAL AID","E3","5/25/2012 16:38","5/25/2012 16:39","5/25/2012 16:40","5/25/2012 16:55","E3",1.85,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2012-05-25 16:38:00,2012-05-25,"2012-05","05","2012",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"309","220 WASHINGTON ST, Somerville, Massachusetts","1407727","MEDICAL AID","E3","8/9/2014 10:47","8/9/2014 10:48","8/9/2014 10:49","8/9/2014 10:55","E3",1.57,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2014-08-09 10:47:00,2014-08-09,"2014-08","08","2014",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"310","220 WASHINGTON ST, Somerville, Massachusetts","1405647","MEDICAL AID","E3","6/15/2014 10:21","6/15/2014 10:22","6/15/2014 10:24","6/15/2014 10:32","E3",2.7,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2014-06-15 10:21:00,2014-06-15,"2014-06","06","2014",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"311","220 WASHINGTON ST, Somerville, Massachusetts","1208708","MEDICAL AID","E3","9/30/2012 15:03","9/30/2012 15:03","9/30/2012 15:06","9/30/2012 15:20","E3",2.67,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2012-09-30 15:03:00,2012-09-30,"2012-09","09","2012",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"312","220 WASHINGTON ST, Somerville, Massachusetts","1404334","MEDICAL AID","E3","5/10/2014 17:57","5/10/2014 17:59","5/10/2014 18:01","5/10/2014 18:09","E3",2.22,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2014-05-10 17:57:00,2014-05-10,"2014-05","05","2014",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"313","220 WASHINGTON ST, Somerville, Massachusetts","1301096","A FIRE ALARM","E3","2/1/2013 20:57","2/1/2013 21:00","2/1/2013 21:00","2/1/2013 21:02","E3",0.65,"A FIRE ALARM","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2013-02-01 20:57:00,2013-02-02,"2013-02","02","2013",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"314","220 WASHINGTON ST, Somerville, Massachusetts","1409578","MEDICAL AID","E3","9/25/2014 19:41","9/25/2014 19:41","9/25/2014 19:43","9/25/2014 19:51","E3",2.2,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2014-09-25 19:41:00,2014-09-26,"2014-09","09","2014",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"315","220 WASHINGTON ST, Somerville, Massachusetts","1307920","MEDICAL AID","E3","8/15/2013 4:01","8/15/2013 4:01","8/15/2013 4:04","8/15/2013 4:19","E3",2.98,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2013-08-15 04:01:00,2013-08-15,"2013-08","08","2013",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"316","220 WASHINGTON ST, Somerville, Massachusetts","1403209","MEDICAL AID","E3","4/7/2014 17:40","4/7/2014 17:41","4/7/2014 17:43","4/7/2014 17:49","E3",1.95,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2014-04-07 17:40:00,2014-04-07,"2014-04","04","2014",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"317","220 WASHINGTON ST, Somerville, Massachusetts","1312872","MEDICAL AID","E3","12/26/2013 22:49","12/26/2013 22:50","12/26/2013 22:53","12/26/2013 23:06","E3",3.15,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2013-12-26 22:49:00,2013-12-27,"2013-12","12","2013",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"318","220 WASHINGTON ST, Somerville, Massachusetts","1312082","MEDICAL AID","E3","12/4/2013 20:30","12/4/2013 20:38","12/4/2013 20:40","12/4/2013 20:42","E3",2.28,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2013-12-04 20:30:00,2013-12-05,"2013-12","12","2013",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"319","220 WASHINGTON ST, Somerville, Massachusetts","1211343","MEDICAL AID","E3","12/12/2012 17:45","12/12/2012 17:46","12/12/2012 17:48","12/12/2012 18:07","E3",1.52,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2012-12-12 17:45:00,2012-12-12,"2012-12","12","2012",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"320","220 WASHINGTON ST, Somerville, Massachusetts","1210248","MEDICAL AID","E3","11/8/2012 17:45","11/8/2012 17:47","11/8/2012 17:49","11/8/2012 18:00","E3",1.68,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2012-11-08 17:45:00,2012-11-08,"2012-11","11","2012",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"321","220 WASHINGTON ST, Somerville, Massachusetts","1304806","MEDICAL AID","E3","5/19/2013 23:07","5/19/2013 23:07","5/19/2013 23:09","5/19/2013 23:18","E3",1.9,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2013-05-19 23:07:00,2013-05-20,"2013-05","05","2013",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"322","220 WASHINGTON ST, Somerville, Massachusetts","1406701","MEDICAL AID","E3","7/13/2014 20:09","7/13/2014 20:09","7/13/2014 20:12","7/13/2014 20:21","E3",2.55,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2014-07-13 20:09:00,2014-07-14,"2014-07","07","2014",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"323","220 WASHINGTON ST, Somerville, Massachusetts","1209349","MEDICAL AID","E3","10/18/2012 20:51","10/18/2012 20:52","10/18/2012 20:54","10/18/2012 21:07","E3",2.12,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2012-10-18 20:51:00,2012-10-19,"2012-10","10","2012",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"324","220 WASHINGTON ST, Somerville, Massachusetts","1301732","GAS LEAK INSIDE","E3","2/17/2013 20:20","2/17/2013 20:20","2/17/2013 20:23","2/17/2013 20:47","E3",2.6,"GAS LEAK INSIDE","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2013-02-17 20:20:00,2013-02-18,"2013-02","02","2013",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"325","220 WASHINGTON ST, Somerville, Massachusetts","1206344","MEDICAL AID","E3","7/27/2012 23:05","7/27/2012 23:06","7/27/2012 23:08","7/27/2012 23:18","E3",2.25,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2012-07-27 23:05:00,2012-07-28,"2012-07","07","2012",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"326","220 WASHINGTON ST, Somerville, Massachusetts","1205189","MEDICAL AID","E3","6/22/2012 22:56","6/22/2012 22:56","6/22/2012 22:59","6/22/2012 23:04","E3",2.33,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2012-06-22 22:56:00,2012-06-23,"2012-06","06","2012",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"327","220 WASHINGTON ST, Somerville, Massachusetts","1303032","MEDICAL AID","E3","3/28/2013 20:38","3/28/2013 20:39","3/28/2013 20:40","3/28/2013 20:48","E3",1.63,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2013-03-28 20:38:00,2013-03-29,"2013-03","03","2013",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"328","220 WASHINGTON ST, Somerville, Massachusetts","1309536","MEDICAL AID","E3","9/23/2013 18:01","9/23/2013 18:01","9/23/2013 18:04","9/23/2013 18:09","E3",3.37,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2013-09-23 18:01:00,2013-09-23,"2013-09","09","2013",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"329","220 WASHINGTON ST, Somerville, Massachusetts","1310694","MEDICAL AID","E3","10/27/2013 3:16","10/27/2013 3:16","10/27/2013 3:21","10/27/2013 3:45","E3",4.15,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2013-10-27 03:16:00,2013-10-27,"2013-10","10","2013",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"330","220 WASHINGTON ST, Somerville, Massachusetts","1304220","MEDICAL AID","E1","5/2/2013 16:38","5/2/2013 16:39","5/2/2013 16:44","5/2/2013 16:47","E1",5.05,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2013-05-02 16:38:00,2013-05-02,"2013-05","05","2013",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"331","220 WASHINGTON ST, Somerville, Massachusetts","1211221","MEDICAL AID","E3","12/9/2012 13:45","12/9/2012 13:46","12/9/2012 13:48","12/9/2012 13:57","E3",1.83,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2012-12-09 13:45:00,2012-12-09,"2012-12","12","2012",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"332","220 WASHINGTON ST, Somerville, Massachusetts","1404326","MEDICAL AID","E3","5/10/2014 12:04","5/10/2014 12:05","5/10/2014 12:07","5/10/2014 12:19","E3",1.87,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2014-05-10 12:04:00,2014-05-10,"2014-05","05","2014",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"333","220 WASHINGTON ST, Somerville, Massachusetts","1409709","MEDICAL AID","E3","9/28/2014 15:39","9/28/2014 15:41","9/28/2014 15:44","9/28/2014 15:58","E3",2.52,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2014-09-28 15:39:00,2014-09-28,"2014-09","09","2014",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"334","220 WASHINGTON ST, Somerville, Massachusetts","1412004","MEDICAL AID","E3","12/2/2014 22:41","12/2/2014 22:42","12/2/2014 22:44","12/2/2014 22:52","E3",2.03,"MEDICAL AID","B","POLICE STATION","MERRIAM ST AND PROSPECT ST","220 WASHINGTON ST",-71.0923918,42.3789618,1,2014-12-02 22:41:00,2014-12-03,"2014-12","12","2014",0,42.3789618,-71.0923918,"6","5.01666666666667","4.58333333333333","1.76666666666667"
"335","223 WASHINGTON ST, Somerville, Massachusetts","1407621","MEDICAL AID","E3","8/6/2014 9:00","8/6/2014 9:00","8/6/2014 9:04","8/6/2014 9:05","E3",4.02,"MEDICAL AID","B","MONRO MUFFLER BRAKE & SERVICE","WASHINGTON TER AND COLUMBUS AV","223 WASHINGTON ST",-71.0927361,42.3797279,1,2014-08-06 09:00:00,2014-08-06,"2014-08","08","2014",0,42.3797279,-71.0927361,"5.8","5.11666666666667","4.36666666666667","1.88333333333333"
"336","23 BOW ST, Somerville, Massachusetts","1207978","MEDICAL AID","E3","9/11/2012 0:55","9/11/2012 0:55","9/11/2012 0:57","9/11/2012 1:01","E3",2.32,"MEDICAL AID","S","BOW ST","WALNUT ST AND WESLEY PK","23 BOW ST",-71.0972501,42.3813793,1,2012-09-11 00:55:00,2012-09-11,"2012-09","09","2012",0,42.3813793,-71.0972501,"4.43333333333333","6.76666666666667","3.01666666666667","3.53333333333333"
"337","23 COLUMBUS AVE, Somerville, Massachusetts","1411912","MEDICAL AID","E3","11/29/2014 14:52","11/29/2014 14:53","11/29/2014 14:55","11/29/2014 15:06","E3",2.52,"MEDICAL AID","S","COLUMBUS AV","WASHINGTN ST & PROSPCT HIL PKW","23 COLUMBUS AV",-71.0932285,42.3804482,1,2014-11-29 14:52:00,2014-11-29,"2014-11","11","2014",0,42.3804482,-71.0932285,"5.65","5.55","4.21666666666667","2.31666666666667"
"338","23 CRAIGIE ST, Somerville, Massachusetts","1303455","MEDICAL AID","E1","4/10/2013 20:31","4/10/2013 20:31","4/10/2013 20:34","4/10/2013 20:55","E1",2.2,"MEDICAL AID","S","CRAIGIE ST","SOMERVILLE AV AND KIMBALL ST","23 CRAIGIE ST",-71.1121536,42.3860977,1,2013-04-10 20:31:00,2013-04-11,"2013-04","04","2013",0,42.3860977,-71.1121536,"1.01666666666667","9.06666666666667","2.21666666666667","7.6"
"339","23 CRAIGIE ST, Somerville, Massachusetts","1303454","MEDICAL AID","E1","4/10/2013 20:09","4/10/2013 20:10","4/10/2013 20:12","4/10/2013 20:19","E1",2.22,"MEDICAL AID","S","CRAIGIE ST","SOMERVILLE AV AND KIMBALL ST","23 CRAIGIE ST",-71.1121536,42.3860977,1,2013-04-10 20:09:00,2013-04-11,"2013-04","04","2013",0,42.3860977,-71.1121536,"1.01666666666667","9.06666666666667","2.21666666666667","7.6"
"340","23 HANCOCK ST, Somerville, Massachusetts","1407339","MEDICAL AID","E1","7/29/2014 13:07","7/29/2014 13:07","7/29/2014 13:11","7/29/2014 13:23","E1",3.88,"MEDICAL AID","S","HANCOCK ST","ELM ST AND SUMMER ST","23 HANCOCK ST",-71.1162688,42.3906933,1,2014-07-29 13:07:00,2014-07-29,"2014-07","07","2014",0,42.3906933,-71.1162688,"3.08333333333333","9.53333333333333","4.28333333333333","8.55"
"341","23 JOSEPH ST, Somerville, Massachusetts","1210779","MEDICAL AID","E3","11/26/2012 6:47","11/26/2012 6:48","11/26/2012 6:51","11/26/2012 7:05","E3",3.33,"MEDICAL AID","S","JOSEPH ST","NEWTON ST AND LINCOLN PKWY","23 JOSEPH ST",-71.0978967,42.377661,1,2012-11-26 06:47:00,2012-11-26,"2012-11","11","2012",0,42.377661,-71.0978967,"5.56666666666667","7.55","4.13333333333333","4.31666666666667"
"342","23 LOWELL ST, Somerville, Massachusetts","1202016","MEDICAL AID","E1","3/12/2012 6:57","3/12/2012 6:57","3/12/2012 7:00","3/12/2012 7:05","E1",2.55,"MEDICAL AID","S","LOWELL ST","SOMERVILLE AV AND SUMMER ST","23 LOWELL ST",-71.1111319,42.3852978,1,2012-03-12 06:57:00,2012-03-12,"2012-03","03","2012",0,42.3852978,-71.1111319,"0.316666666666667","9.71666666666667","1.51666666666667","7.18333333333333"
"343","230 HIGHLAND AVE, Somerville, Massachusetts","1302514","MEDICAL AID","E1","3/13/2013 9:15","3/13/2013 9:15","3/13/2013 9:19","3/13/2013 9:36","E1",4.25,"MEDICAL AID","B","SOMERVILLE HOSPITAL","TOWER ST AND CROCKER ST","230 HIGHLAND AV",-71.1095618,42.389875,1,2013-03-13 09:15:00,2013-03-13,"2013-03","03","2013",0,42.389875,-71.1095618,"2.63333333333333","7.8","3.83333333333333","7.13333333333333"
"344","230 SOMERVILLE AVE, Somerville, Massachusetts","1307179","S FIRE ALARM","E3","7/25/2013 19:08","7/25/2013 19:08","7/25/2013 19:10","7/25/2013 19:14","E3",1.62,"S FIRE ALARM","B","CITY SCHEMES","MERRIAM ST AND LINDEN ST","230 SOMERVILLE AV",-71.092168,42.37807,1,2013-07-25 19:08:00,2013-07-26,"2013-07","07","2013",0,42.37807,-71.092168,"5.7","5.11666666666667","4.28333333333333","2.33333333333333"
"345","230 SOMERVILLE AVE, Somerville, Massachusetts","1308079","S FIRE ALARM","E3","8/19/2013 15:34","8/19/2013 15:35","8/19/2013 15:37","8/19/2013 15:51","E3",1.92,"S FIRE ALARM","B","CITY SCHEMES","MERRIAM ST AND LINDEN ST","230 SOMERVILLE AV",-71.092168,42.37807,1,2013-08-19 15:34:00,2013-08-19,"2013-08","08","2013",0,42.37807,-71.092168,"5.7","5.11666666666667","4.28333333333333","2.33333333333333"
"346","233 HIGHLAND AVE, Somerville, Massachusetts","1408114","MEDICAL AID","E1","8/19/2014 10:28","8/19/2014 10:29","8/19/2014 10:32","8/19/2014 10:39","E1",2.97,"MEDICAL AID","B","SUPREME KITCHEN","LOWELL ST AND CEDAR ST","233 HIGHLAND AV",-71.1088,42.390827,1,2014-08-19 10:28:00,2014-08-19,"2014-08","08","2014",0,42.390827,-71.1088,"2.31666666666667","7.3","3.51666666666667","6.63333333333333"
"347","237 WASHINGTON ST, Somerville, Massachusetts","1410129","MEDICAL AID","E3","10/9/2014 11:03","10/9/2014 11:04","10/9/2014 11:07","10/9/2014 11:14","E3",2.93,"MEDICAL AID","S","WASHINGTON ST","COLUMBUS AV AND BONNER AV","237 WASHINGTON ST",-71.0935829,42.3798768,1,2014-10-09 11:03:00,2014-10-09,"2014-10","10","2014",0,42.3798768,-71.0935829,"5.76666666666667","5.46666666666667","4.35","2.21666666666667"
"348","238 SOMERVILLE AVE, Somerville, Massachusetts","1411364","MEDICAL AID","E3","11/13/2014 7:14","11/13/2014 7:14","11/13/2014 7:16","11/13/2014 7:25","E3",2.1,"MEDICAL AID","B","RICKYS FLORIST","MERRIAM ST AND LINDEN ST","238 SOMERVILLE AV",-71.0924468,42.3783049,1,2014-11-13 07:14:00,2014-11-13,"2014-11","11","2014",0,42.3783049,-71.0924468,"6","5.88333333333333","4.58333333333333","3"
