"","Full.Address","CAD.inc.Number","Nature.of.Call","Unit","Date.Time.Received","Date.Time.Dispatched","Date.Time.Arrived","Date.Time.Cleared","first.responder","first.responder.response.time","IncType","LocType","LocName","NearTag","Address","lon","lat","is.first.responder","Date","Date.Short","Year.Month","Month","Year","bad.geocode","Y","X","from.Lowell","from.Lowell_in_traffic","from.HQ","from.HQ_in_traffic","from.FiveFifteen","from.FiveFifteen_in_traffic","from.JoyWashington","from.JoyWashington_in_traffic","from.Highland","from.Highland_in_traffic","from.Teele","from.Teele_in_traffic","from.Union","from.Union_in_traffic"
"161","11 COLLEGE AVE, Somerville, Massachusetts","1302052","MEDICAL AID","R1","2/26/2013 20:26","2/26/2013 20:28","2/26/2013 20:28","2/26/2013 20:51","R1",0.1,"MEDICAL AID","B","DAVIS MBTA STATION","MBTA BUSWAY AND COLLEGE CIR","11 COLLEGE AV",-71.1221079,42.3967426,1,2013-02-26 20:26:00,2013-02-27,"2013-02","02","2013",0,42.3967426,-71.1221079,"5.35","7.71666666666667","11.7166666666667","13.9666666666667","6.58333333333333","10.2","10.2833333333333","15.2333333333333","3.18333333333333","6.21666666666667","4.43333333333333","5.88333333333333","9.6","13.5833333333333"
"162","11 COLLEGE AVE, Somerville, Massachusetts","1401200","MEDICAL AID","E6","2/3/2014 23:13","2/3/2014 23:14","2/3/2014 23:18","2/3/2014 23:27","E6",3.55,"MEDICAL AID","B","DAVIS MBTA STATION","MBTA BUSWAY AND COLLEGE CIR","11 COLLEGE AV",-71.1221079,42.3967426,1,2014-02-03 23:13:00,2014-02-04,"2014-02","02","2014",0,42.3967426,-71.1221079,"5.35","7.71666666666667","11.7166666666667","13.9666666666667","6.58333333333333","10.2","10.2833333333333","15.2333333333333","3.18333333333333","6.21666666666667","4.43333333333333","5.88333333333333","9.6","13.5833333333333"
"163","11 COLLEGE AVE, Somerville, Massachusetts","1205088","MEDICAL AID","E7","6/20/2012 11:23","6/20/2012 11:24","6/20/2012 11:27","6/20/2012 11:35","E7",2.73,"MEDICAL AID","B","DAVIS MBTA STATION","MBTA BUSWAY AND COLLEGE CIR","11 COLLEGE AV",-71.1221079,42.3967426,1,2012-06-20 11:23:00,2012-06-20,"2012-06","06","2012",0,42.3967426,-71.1221079,"5.35","7.71666666666667","11.7166666666667","13.9666666666667","6.58333333333333","10.2","10.2833333333333","15.2333333333333","3.18333333333333","6.21666666666667","4.43333333333333","5.88333333333333","9.6","13.5833333333333"
"164","11 COLLEGE AVE, Somerville, Massachusetts","1201357","MEDICAL AID","E6","2/17/2012 23:20","2/17/2012 23:21","2/17/2012 23:24","2/17/2012 23:30","E6",3.27,"MEDICAL AID","B","DAVIS MBTA STATION","MBTA BUSWAY AND COLLEGE CIR","11 COLLEGE AV",-71.1221079,42.3967426,1,2012-02-17 23:20:00,2012-02-18,"2012-02","02","2012",0,42.3967426,-71.1221079,"5.35","7.71666666666667","11.7166666666667","13.9666666666667","6.58333333333333","10.2","10.2833333333333","15.2333333333333","3.18333333333333","6.21666666666667","4.43333333333333","5.88333333333333","9.6","13.5833333333333"
"165","11 COLLEGE AVE, Somerville, Massachusetts","1400739","MEDICAL AID","E6","1/21/2014 0:01","1/21/2014 0:03","1/21/2014 0:06","1/21/2014 0:19","E6",3.25,"MEDICAL AID","B","DAVIS MBTA STATION","MBTA BUSWAY AND COLLEGE CIR","11 COLLEGE AV",-71.1221079,42.3967426,1,2014-01-21 00:01:00,2014-01-21,"2014-01","01","2014",0,42.3967426,-71.1221079,"5.35","7.71666666666667","11.7166666666667","13.9666666666667","6.58333333333333","10.2","10.2833333333333","15.2333333333333","3.18333333333333","6.21666666666667","4.43333333333333","5.88333333333333","9.6","13.5833333333333"
"166","11 COLLEGE AVE, Somerville, Massachusetts","1407684","MEDICAL AID","E6","8/7/2014 22:05","8/7/2014 22:06","8/7/2014 22:09","8/7/2014 22:16","E6",3.33,"MEDICAL AID","B","DAVIS MBTA STATION","MBTA BUSWAY AND COLLEGE CIR","11 COLLEGE AV",-71.1221079,42.3967426,1,2014-08-07 22:05:00,2014-08-08,"2014-08","08","2014",0,42.3967426,-71.1221079,"5.35","7.71666666666667","11.7166666666667","13.9666666666667","6.58333333333333","10.2","10.2833333333333","15.2333333333333","3.18333333333333","6.21666666666667","4.43333333333333","5.88333333333333","9.6","13.5833333333333"
"167","11 COLLEGE AVE, Somerville, Massachusetts","1302863","MEDICAL AID","L3","3/23/2013 22:37","3/23/2013 22:38","3/23/2013 22:41","3/23/2013 22:55","L3",3.3,"MEDICAL AID","B","MBTA STATION DAVIS SQ","MBTA BUSWAY AND COLLEGE CIR","11 COLLEGE AV",-71.1221079,42.3967426,1,2013-03-23 22:37:00,2013-03-24,"2013-03","03","2013",0,42.3967426,-71.1221079,"5.35","7.71666666666667","11.7166666666667","13.9666666666667","6.58333333333333","10.2","10.2833333333333","15.2333333333333","3.18333333333333","6.21666666666667","4.43333333333333","5.88333333333333","9.6","13.5833333333333"
"168","11 COLLEGE AVE, Somerville, Massachusetts","1208144","MEDICAL AID","L3","9/15/2012 11:30","9/15/2012 11:30","9/15/2012 11:34","9/15/2012 11:47","L3",3.98,"MEDICAL AID","B","DAVIS MBTA STATION","MBTA BUSWAY AND COLLEGE CIR","11 COLLEGE AV",-71.1221079,42.3967426,1,2012-09-15 11:30:00,2012-09-15,"2012-09","09","2012",0,42.3967426,-71.1221079,"5.35","7.71666666666667","11.7166666666667","13.9666666666667","6.58333333333333","10.2","10.2833333333333","15.2333333333333","3.18333333333333","6.21666666666667","4.43333333333333","5.88333333333333","9.6","13.5833333333333"
"169","11 COLLEGE AVE, Somerville, Massachusetts","1203618","MEDICAL AID","E6","5/3/2012 1:50","5/3/2012 1:51","5/3/2012 1:54","5/3/2012 2:02","E6",3.3,"MEDICAL AID","B","DAVIS MBTA STATION","MBTA BUSWAY AND COLLEGE CIR","11 COLLEGE AV",-71.1221079,42.3967426,1,2012-05-03 01:50:00,2012-05-03,"2012-05","05","2012",0,42.3967426,-71.1221079,"5.35","7.71666666666667","11.7166666666667","13.9666666666667","6.58333333333333","10.2","10.2833333333333","15.2333333333333","3.18333333333333","6.21666666666667","4.43333333333333","5.88333333333333","9.6","13.5833333333333"
"170","11 CONCORD AVE, Somerville, Massachusetts","1303015","MEDICAL AID","E3","3/28/2013 10:15","3/28/2013 10:16","3/28/2013 10:18","3/28/2013 10:25","E3",2.32,"MEDICAL AID","S","CONCORD AV","PROSPECT ST AND NEWTON ST","11 CONCORD AV",-71.096435,42.376984,1,2013-03-28 10:15:00,2013-03-28,"2013-03","03","2013",0,42.376984,-71.096435,"5.91666666666667","6.61666666666667","7.68333333333333","12.0833333333333","4.43333333333333","4.98333333333333","4.58333333333333","5.55","7.53333333333333","9.66666666666667","14.8333333333333","17.2333333333333","3.21666666666667","4.06666666666667"
"171","11 GILMAN TER, Somerville, Massachusetts","1307529","A FIRE ALARM","E2","8/4/2013 17:02","8/4/2013 17:03","8/4/2013 17:06","8/4/2013 17:13","E2",3.02,"A FIRE ALARM","S","GILMAN TER","203 PEARL ST AND DEAD END","11 GILMAN TER",-71.0920801,42.38751,1,2013-08-04 17:02:00,2013-08-04,"2013-08","08","2013",0,42.38751,-71.0920801,"7.4","9.85","3.76666666666667","4.33333333333333","6.58333333333333","8.08333333333333","3.9","5.16666666666667","6.96666666666667","8.35","11.55","15.8","5.5","6.65"
"172","11 GILMAN TER, Somerville, Massachusetts","1412803","CARB MON DETECT","C2","12/23/2014 11:22","12/23/2014 11:23","12/23/2014 11:26","12/23/2014 11:29","C2",3.13,"CARB MON DETECT","S","GILMAN TER","203 PEARL ST AND DEAD END","11 GILMAN TER",-71.0920801,42.38751,1,2014-12-23 11:22:00,2014-12-23,"2014-12","12","2014",0,42.38751,-71.0920801,"7.4","9.85","3.76666666666667","4.33333333333333","6.58333333333333","8.08333333333333","3.9","5.16666666666667","6.96666666666667","8.35","11.55","15.8","5.5","6.65"
"173","11 GRANDVIEW AVE, Somerville, Massachusetts","1411772","MEDICAL AID","E2","11/24/2014 20:26","11/24/2014 20:26","11/24/2014 20:32","11/24/2014 20:43","E2",5.37,"MEDICAL AID","S","GRANDVIEW AV","WALNUT ST AND VINAL AV","11 GRANDVIEW AV",-71.0952637,42.3850581,1,2014-11-24 20:26:00,2014-11-25,"2014-11","11","2014",0,42.3850581,-71.0952637,"5.48333333333333","6.08333333333333","7.18333333333333","8.35","4.66666666666667","5.18333333333333","4.05","4.9","5.08333333333333","6.9","12.4666666666667","14.3","3.81666666666667","4.73333333333333"
"174","11 HALL ST, Somerville, Massachusetts","1207946","MEDICAL AID","E7","9/10/2012 8:14","9/10/2012 8:14","9/10/2012 8:16","9/10/2012 8:40","E7",2,"MEDICAL AID","S","HALL ST","CEDAR ST AND CHERRY ST","11 HALL ST",-71.1136295,42.3913901,1,2012-09-10 08:14:00,2012-09-10,"2012-09","09","2012",0,42.3913901,-71.1136295,"3.63333333333333","3.46666666666667","10.1666666666667","12.3833333333333","4.86666666666667","5.78333333333333","9.23333333333333","11.35","2.11666666666667","2.1","7.48333333333333","7.95","7.88333333333333","9.41666666666667"
"175","11 HEATH ST, Somerville, Massachusetts","1409698","B FIRE ALARM","E2","9/28/2014 5:56","9/28/2014 5:57","9/28/2014 6:01","9/28/2014 6:06","E2",4.63,"B FIRE ALARM","S","HEATH ST","TEMPLE ST AND FENWICK ST","11 HEATH ST",-71.0930879,42.3939069,1,2014-09-28 05:56:00,2014-09-28,"2014-09","09","2014",0,42.3939069,-71.0930879,"6.71666666666667","6.61666666666667","3.86666666666667","5.78333333333333","6.15","8.11666666666667","7.06666666666667","10.7833333333333","5.88333333333333","6.85","8.63333333333333","14.1333333333333","8.73333333333333","9.85"
"176","11 HILL ST, Somerville, Massachusetts","1202477","MEDICAL AID","E6","3/26/2012 14:13","3/26/2012 14:13","3/26/2012 14:16","3/26/2012 14:35","E6",2.55,"MEDICAL AID","S","HILL ST","BROADWAY AND FAIRMOUNT AV","11 HILL ST",-71.127643,42.403962,1,2012-03-26 14:13:00,2012-03-26,"2012-03","03","2012",0,42.403962,-71.127643,"9.88333333333333","10.7833333333333","11.8333333333333","19.0333333333333","11.1166666666667","13.6666666666667","15.4833333333333","19.3833333333333","7.71666666666667","9.81666666666667","1.45","1.53333333333333","14.1333333333333","16.8166666666667"
"177","11 LANDERS ST, Somerville, Massachusetts","1200069","MEDICAL AID","E1","1/3/2012 14:56","1/3/2012 14:56","1/3/2012 15:04","1/3/2012 15:08","E1",8.12,"MEDICAL AID","S","LANDERS ST","32 SCHOOL ST AND DEAD END","11 LANDERS ST",-71.1017315,42.3835516,1,2012-01-03 14:56:00,2012-01-03,"2012-01","01","2012",0,42.3835516,-71.1017315,"3.78333333333333","4.28333333333333","6.88333333333333","10.5833333333333","3.2","4.36666666666667","5.5","6.93333333333333","4.28333333333333","5.7","10.4666666666667","12.1833333333333","4.13333333333333","5.3"
"178","11 LOVELL ST, Somerville, Massachusetts","1403192","MEDICAL AID","E6","4/7/2014 8:02","4/7/2014 8:02","4/7/2014 8:04","4/7/2014 8:18","E6",1.95,"MEDICAL AID","S","LOVELL ST","BROADWAY AND ELECTRIC AV","11 LOVELL ST",-71.125186,42.402971,1,2014-04-07 08:02:00,2014-04-07,"2014-04","04","2014",0,42.402971,-71.125186,"8.26666666666667","10.0166666666667","10.0333333333333","16.9333333333333","9.33333333333333","11.3166666666667","13.7","17.4333333333333","5.93333333333333","7.88333333333333","0.966666666666667","1","12.5166666666667","15.9833333333333"
"179","11 MACARTHUR ST, Somerville, Massachusetts","1208277","FIRE","E2","9/18/2012 19:22","9/18/2012 19:23","9/18/2012 19:25","9/18/2012 19:32","E2",2.1,"FIRE","S","MACARTHUR ST","BROADWAY AND BONAIR ST","11 MACARTHUR ST",-71.088444,42.389022,1,2012-09-18 19:22:00,2012-09-19,"2012-09","09","2012",0,42.389022,-71.088444,"9.26666666666667","9.76666666666667","1.56666666666667","1.8","8.06666666666667","9.75","3.98333333333333","5.18333333333333","8.41666666666667","10","13.5333333333333","15.15","5.58333333333333","6.83333333333333"
"180","11 PEARL TER, Somerville, Massachusetts","1401551","MEDICAL AID","E3","2/13/2014 18:52","2/13/2014 18:54","2/13/2014 18:57","2/13/2014 19:11","E3",3.2,"MEDICAL AID","S","PEARL TER","149 PEARL ST AND DEAD END","11 PEARL TER",-71.0889078,42.386071,1,2014-02-13 18:52:00,2014-02-13,"2014-02","02","2014",0,42.386071,-71.0889078,"7.93333333333333","10.3833333333333","3.43333333333333","3.91666666666667","7.65","8.98333333333333","2.41666666666667","3.06666666666667","7.53333333333333","10.0166666666667","13.0166666666667","14.7833333333333","4.4","5.16666666666667"
"181","11 PUTNAM ST, Somerville, Massachusetts","1200156","MEDICAL AID","E3","1/6/2012 11:10","1/6/2012 11:10","1/6/2012 11:13","1/6/2012 11:23","E3",2.73,"MEDICAL AID","S","PUTNAM ST","SUMMER ST AND LAWSON TER","11 PUTNAM ST",-71.0985523,42.3835245,1,2012-01-06 11:10:00,2012-01-06,"2012-01","01","2012",0,42.3835245,-71.0985523,"3.68333333333333","4.21666666666667","7.38333333333333","8.83333333333333","2.63333333333333","3.05","4.25","5.23333333333333","4.18333333333333","5.56666666666667","10.3666666666667","12.05","3.05","3.81666666666667"
"182","11 PUTNAM ST, Somerville, Massachusetts","1310361","A FIRE ALARM","E3","10/17/2013 19:31","10/17/2013 19:32","10/17/2013 19:35","10/17/2013 19:45","E3",2.37,"A FIRE ALARM","S","PUTNAM ST","SUMMER ST AND LAWSON TER","11 PUTNAM ST",-71.0985523,42.3835245,1,2013-10-17 19:31:00,2013-10-18,"2013-10","10","2013",0,42.3835245,-71.0985523,"3.68333333333333","4.21666666666667","7.38333333333333","8.83333333333333","2.63333333333333","3.05","4.25","5.23333333333333","4.18333333333333","5.56666666666667","10.3666666666667","12.05","3.05","3.81666666666667"
"183","11 ROBINSON ST, Somerville, Massachusetts","1308360","A FIRE ALARM","E7","8/27/2013 6:38","8/27/2013 6:38","8/27/2013 6:41","8/27/2013 6:47","E7",2.85,"A FIRE ALARM","I","","","11 ROBINSON ST",-71.1011432,42.3923695,1,2013-08-27 06:38:00,2013-08-27,"2013-08","08","2013",0,42.3923695,-71.1011432,"4.93333333333333","5.33333333333333","5.25","7.68333333333333","3.83333333333333","5.21666666666667","6","10.05","3.55","4.4","8.16666666666667","13.8833333333333","6.81666666666667","8.78333333333333"
"184","11 SKEHAN ST, Somerville, Massachusetts","1202909","MEDICAL AID","E1","4/10/2012 6:34","4/10/2012 6:35","4/10/2012 6:38","4/10/2012 6:46","E1",3.62,"MEDICAL AID","S","SKEHAN ST","DANE ST AND HANSON ST","11 SKEHAN ST",-71.1050571,42.3800685,1,2012-04-10 06:34:00,2012-04-10,"2012-04","04","2012",0,42.3800685,-71.1050571,"3.18333333333333","3.8","8.5","12.6333333333333","1.7","1.96666666666667","5.65","6.81666666666667","5.38333333333333","7.05","12.1","13.6","4.3","5.3"
"185","11 SUMMIT ST, Somerville, Massachusetts","1401279","MEDICAL AID","E6","2/6/2014 9:55","2/6/2014 9:56","2/6/2014 9:59","2/6/2014 10:05","E6",2.4,"MEDICAL AID","S","SUMMIT ST","COLLEGE AV AND BILLINGHAM ST","11 SUMMIT ST",-71.1193783,42.3997199,1,2014-02-06 09:55:00,2014-02-06,"2014-02","02","2014",0,42.3997199,-71.1193783,"6.23333333333333","7.68333333333333","9.91666666666667","12.4166666666667","7.9","9.15","11","15.2333333333333","3.9","5.26666666666667","2.75","5.88333333333333","10.4833333333333","13.6833333333333"
"186","11 TEELE AVE, Somerville, Massachusetts","1305152","A FIRE ALARM","L3","5/30/2013 19:32","5/30/2013 19:32","5/30/2013 19:35","5/30/2013 19:56","L3",2.48,"A FIRE ALARM","S","TEELE AV","PACKARD AV AND CURTIS ST","11 TEELE AV",-71.1235812,42.4052831,1,2013-05-30 19:32:00,2013-05-31,"2013-05","05","2013",0,42.4052831,-71.1235812,"9.18333333333333","10.9166666666667","9.83333333333333","16.55","9.76666666666667","12.2333333333333","14.1333333333333","18.1666666666667","6.36666666666667","9.21666666666667","2.08333333333333","2.18333333333333","12.95","16.95"
"187","11 WARE ST, Somerville, Massachusetts","1400535","MEDICAL AID","E6","1/14/2014 17:09","1/14/2014 17:10","1/14/2014 17:12","1/14/2014 17:28","E6",2.03,"MEDICAL AID","S","WARE ST","CURTIS ST AND HARDAN RD","11 WARE ST",-71.126823,42.405193,1,2014-01-14 17:09:00,2014-01-14,"2014-01","01","2014",0,42.405193,-71.126823,"9.58333333333333","10.5","11.1166666666667","18.0833333333333","10.8166666666667","13.5","15.1833333333333","19.1","7.7","9.03333333333333","1.15","1.25","13.8333333333333","16.5666666666667"
"188","11 WHEATLAND ST, Somerville, Massachusetts","1206091","MEDICAL AID","R1","7/19/2012 19:12","7/19/2012 19:12","7/19/2012 19:15","7/19/2012 19:20","R1",2.5,"MEDICAL AID","S","WHEATLAND ST","BROADWAY AND JAQUES ST","11 WHEATLAND ST",-71.090222,42.391559,1,2012-07-19 19:12:00,2012-07-20,"2012-07","07","2012",0,42.391559,-71.090222,"8.96666666666667","8.8","2.93333333333333","2.86666666666667","8.55","11.2833333333333","6.13333333333333","8.13333333333333","8.26666666666667","9.58333333333333","11.2666666666667","15.2333333333333","7.73333333333333","9.66666666666667"
"189","11 WOODBINE ST, Somerville, Massachusetts","1302681","MEDICAL AID","E7","3/19/2013 9:21","3/19/2013 9:23","3/19/2013 9:26","3/19/2013 9:32","E7",2.4,"MEDICAL AID","S","WOODBINE ST","CENTRE ST AND LOWELL ST","11 WOODBINE ST",-71.104965,42.391487,1,2013-03-19 09:21:00,2013-03-19,"2013-03","03","2013",0,42.391487,-71.104965,"2.85","2.88333333333333","6.33333333333333","8.7","4.08333333333333","4.46666666666667","6.98333333333333","9.68333333333333","1.7","1.86666666666667","8.48333333333333","9.98333333333333","7.15","8.7"
"190","11:00 AM TENNYSON ST, Somerville, Massachusetts","1302378","MEDICAL AID","E7","3/9/2013 8:08","3/9/2013 8:09","3/9/2013 8:12","3/9/2013 8:24","E7",3.2,"MEDICAL AID","S","TENNYSON ST","PEMBROKE ST AND MEDFORD ST","11:00 AM TENNYSON ST",-71.0999939,42.3918987,1,2013-03-09 08:08:00,2013-03-09,"2013-03","03","2013",0,42.3918987,-71.0999939,"5.01666666666667","5.43333333333333","4.83333333333333","6.85","3.9","5.48333333333333","4.98333333333333","9.23333333333333","3.63333333333333","4.55","7.81666666666667","13.6833333333333","6.78333333333333","7.96666666666667"
"191","110 ALBION ST, Somerville, Massachusetts","1308379","MEDICAL AID","E7","8/27/2013 16:49","8/27/2013 16:49","8/27/2013 16:52","8/27/2013 17:04","E7",2.43,"MEDICAL AID","S","ALBION ST","ALBION TER AND ALBION CT","110 ALBION ST",-71.10825,42.3916449,1,2013-08-27 16:49:00,2013-08-27,"2013-08","08","2013",0,42.3916449,-71.10825,"2.68333333333333","2.71666666666667","6.76666666666667","9.11666666666667","3.91666666666667","4.31666666666667","7.18333333333333","9.96666666666667","1.53333333333333","1.7","8.3","9.78333333333333","6.98333333333333","8.53333333333333"
"192","110 HUDSON ST, Somerville, Massachusetts","1401408","MEDICAL AID","E7","2/10/2014 7:33","2/10/2014 7:35","2/10/2014 7:37","2/10/2014 7:52","E7",2.63,"MEDICAL AID","S","HUDSON ST","LOWELL ST AND CEDAR ST","110 HUDSON ST",-71.1086294,42.3910417,1,2014-02-10 07:33:00,2014-02-10,"2014-02","02","2014",0,42.3910417,-71.1086294,"4.75","5.23333333333333","9.28333333333333","11.5333333333333","5.98333333333333","6.6","9.08333333333333","12.0333333333333","1.98333333333333","2.03333333333333","7.95","9.35","8.81666666666667","10.8166666666667"
"193","111 HEATH ST, Somerville, Massachusetts","1309992","A FIRE ALARM","R1","10/7/2013 12:41","10/7/2013 12:42","10/7/2013 12:45","10/7/2013 13:00","R1",3.27,"A FIRE ALARM","I","","","111 HEATH ST",-71.0971378,42.3960202,1,2013-10-07 12:41:00,2013-10-07,"2013-10","10","2013",0,42.3960202,-71.0971378,"6.26666666666667","6.11666666666667","4.01666666666667","5.93333333333333","5.7","7.6","7.2","10.8166666666667","5.43333333333333","6.43333333333333","9.56666666666667","10.0833333333333","9.48333333333333","10.5333333333333"
"194","111 PEARSON RD, Somerville, Massachusetts","1201119","MEDICAL AID","E6","2/8/2012 13:14","2/8/2012 13:15","2/8/2012 13:18","2/8/2012 13:33","E6",3.67,"MEDICAL AID","S","PEARSON RD","WARNER ST AND DEARBORN RD","111 PEARSON RD",-71.1155437,42.4042266,1,2012-02-08 13:14:00,2012-02-08,"2012-02","02","2012",0,42.4042266,-71.1155437,"8.35","8.68333333333333","9","13.55","9.58333333333333","10.2","11.5333333333333","17.8333333333333","5.76666666666667","6.5","4.85","5","12.6333333333333","14.5833333333333"
"195","111 SOUTH ST, Somerville, Massachusetts","1209482","MEDICAL AID","E3","10/22/2012 11:59","10/22/2012 12:00","10/22/2012 12:06","10/22/2012 12:11","E3",5.98,"MEDICAL AID","B","OFFICE BUILDING","EARLE ST AND WINDSOR ST","111 SOUTH ST",-71.0916447,42.3751015,1,2012-10-22 11:59:00,2012-10-22,"2012-10","10","2012",0,42.3751015,-71.0916447,"7.45","8.18333333333333","6.38333333333333","10.2833333333333","5.96666666666667","6.55","3.35","3.55","9.15","11.7333333333333","16.3666666666667","18.7666666666667","2.75","2.68333333333333"
"196","111 WALNUT ST, Somerville, Massachusetts","1403224","MEDICAL AID","E2","4/8/2014 8:55","4/8/2014 8:58","4/8/2014 9:02","4/8/2014 9:13","E2",4.12,"MEDICAL AID","B","APARTMENT HOUSE","JASPER PL AND PEARL ST","111 WALNUT ST",-71.0930272,42.3871468,1,2014-04-08 08:55:00,2014-04-08,"2014-04","04","2014",0,42.3871468,-71.0930272,"6.41666666666667","8.78333333333333","3.13333333333333","3.76666666666667","5.6","6.98333333333333","3.26666666666667","4.98333333333333","6.01666666666667","8.48333333333333","12.9833333333333","14.6666666666667","4.75","6.05"
"197","111 WALNUT ST, Somerville, Massachusetts","1400447","MEDICAL AID","E2","1/11/2014 22:21","1/11/2014 22:22","1/11/2014 22:25","1/11/2014 22:44","E2",2.67,"MEDICAL AID","B","APARTMENT HOUSE","JASPER PL AND PEARL ST","111 WALNUT ST",-71.0930272,42.3871468,1,2014-01-11 22:21:00,2014-01-12,"2014-01","01","2014",0,42.3871468,-71.0930272,"6.41666666666667","8.78333333333333","3.13333333333333","3.76666666666667","5.6","6.98333333333333","3.26666666666667","4.98333333333333","6.01666666666667","8.48333333333333","12.9833333333333","14.6666666666667","4.75","6.05"
